JAMB_Score,Study_Hours,Attendance_Rate,Teacher_Quality,Distance_To_School,Student_ID,Age,Gender,Assignments_Completed
168,16,83,3,16.4,4753,18,1,1
227,26,63,2,10.6,4754,18,2,2
217,35,83,2,8.2,4755,21,2,5
234,24,96,2,12,4756,21,2,3
238,27,100,2,5.4,4757,18,1,4
217,22,79,3,10.6,4758,19,2,2
155,29,87,1,20,4759,17,1,2
158,16,93,3,7.3,4760,18,2,1
232,36,88,3,13.9,4761,18,1,3
162,18,62,2,12,4762,22,1,2
116,7,83,4,2.7,4763,15,1,2
170,25,91,2,1,4764,20,1,1
198,19,77,1,12.7,4765,21,1,1
134,22,79,2,7.5,4766,16,2,3
243,1,78,3,12.1,4767,19,2,1
124,15,57,3,12,4768,16,2,1
183,16,95,2,13,4769,17,2,3
103,4,80,1,19.6,4770,19,2,1
296,25,100,2,8.2,4771,17,2,2
185,15,93,2,8.4,4772,21,1,1
116,14,77,2,14,4773,21,1,1
161,6,83,1,4.6,4774,22,1,2
212,26,92,2,11.8,4775,21,2,1
201,34,95,3,13,4776,16,1,2
176,22,87,4,7.3,4777,15,1,1
150,25,93,3,18.1,4778,18,1,2
117,25,78,3,6,4779,21,1,1
235,36,79,4,11.4,4780,21,1,2
241,40,88,4,4.2,4781,16,2,3
114,10,82,2,4,4782,21,2,4
182,14,73,3,6.6,4783,19,1,1
165,26,71,2,14.2,4784,21,2,2
154,24,87,2,16.6,4785,22,1,3
240,32,85,3,16.6,4786,21,1,3
194,38,84,3,4.1,4787,18,1,2
243,25,85,3,9.9,4788,21,2,3
191,25,100,2,12.9,4789,19,2,2
173,11,96,3,10.7,4790,17,2,1
167,38,72,3,4.5,4791,19,2,2
106,11,75,3,6.7,4792,15,1,1
163,16,92,1,7.9,4793,17,2,3
290,26,97,2,5.5,4794,22,1,2
116,9,80,3,9.7,4795,20,2,1
192,14,75,3,8.2,4796,22,1,1
151,13,76,2,9.1,4797,21,1,2
205,10,81,2,9.7,4798,20,2,1
210,15,89,2,5.7,4799,21,2,1
223,40,100,3,7.6,4800,16,1,2
130,23,75,1,15,4801,18,1,4
134,25,72,2,7.7,4802,18,2,1
242,36,88,3,8,4803,15,1,2
161,35,93,3,7,4804,19,2,3
240,9,75,3,9.8,4805,21,2,1
234,13,100,3,5.2,4806,21,2,2
134,9,80,2,10.7,4807,16,2,2
108,10,73,1,7,4808,20,2,1
120,12,66,4,12.9,4809,19,1,1
196,17,92,2,11.7,4810,20,2,1
222,26,86,3,6.4,4811,19,2,2
143,17,84,3,12,4812,15,1,4
278,22,82,5,0,4813,20,1,1
224,4,84,2,6.6,4814,17,1,1
191,12,81,2,9.7,4815,20,1,2
155,13,82,1,6,4816,17,2,1
166,17,77,4,12.5,4817,15,1,1
106,4,65,1,6,4818,15,2,1
328,28,100,3,3.7,4819,21,1,2
144,7,69,1,3.9,4820,15,1,1
237,24,90,2,11.6,4821,19,1,2
111,5,64,2,16.9,4822,20,2,1
119,7,62,1,13.7,4823,20,2,1
180,8,86,2,11.4,4824,19,2,1
200,20,88,5,1.2,4825,16,2,1
246,18,100,3,0,4826,15,1,2
219,32,91,4,7.7,4827,19,2,3
168,23,82,3,10,4828,17,2,3
178,19,76,2,11.7,4829,20,2,1
218,16,100,2,5.3,4830,20,1,1
128,19,90,2,0,4831,15,1,2
178,26,73,3,0.8,4832,17,1,3
122,17,81,2,4.7,4833,18,1,1
153,32,84,2,4.5,4834,16,2,1
148,22,79,2,6,4835,18,1,1
243,34,96,3,9.5,4836,16,2,1
143,18,90,2,14.1,4837,15,2,1
154,24,81,1,10.3,4838,20,1,3
101,6,77,1,8.6,4839,16,2,1
106,10,94,1,18.2,4840,19,2,1
246,29,98,5,10,4841,17,1,3
202,25,87,2,13.9,4842,20,1,2
179,25,69,3,4.7,4843,19,1,2
191,31,89,1,12.6,4844,15,1,4
142,4,89,1,8.7,4845,21,1,1
256,18,63,2,12.7,4846,18,1,2
123,17,83,2,2.4,4847,17,2,1
203,15,82,5,18.4,4848,15,1,1
143,40,80,3,7.9,4849,19,2,2
278,33,82,5,15.4,4850,19,2,1
128,15,80,2,13.1,4851,16,2,1
125,11,94,3,9.5,4852,16,2,2
229,20,84,5,8.1,4853,18,2,2
129,16,91,2,9.3,4854,22,1,1
292,30,84,3,7.9,4855,16,2,3
148,13,90,1,13.5,4856,16,2,1
140,14,82,2,11.2,4857,21,1,1
178,32,88,3,9.8,4858,16,2,2
168,32,84,4,9.1,4859,18,2,2
226,26,94,2,9.8,4860,15,1,1
131,4,57,2,6.7,4861,20,2,1
109,19,67,1,10.2,4862,17,2,1
192,35,89,2,8.8,4863,15,2,4
153,30,64,3,12.2,4864,20,2,2
194,28,81,3,15.2,4865,20,2,2
185,33,84,3,9.1,4866,15,2,4
110,15,72,2,4.5,4867,15,1,1
140,22,76,3,8.1,4868,19,1,1
102,7,82,2,14.9,4869,21,2,1
203,25,96,2,5.5,4870,17,2,2
183,32,76,1,11.6,4871,17,2,5
181,15,79,2,6.3,4872,19,2,3
192,13,78,2,11.7,4873,20,2,1
122,16,58,3,8.7,4874,19,1,1
147,15,84,2,12.9,4875,22,2,1
101,19,89,2,13.3,4876,20,1,1
126,11,91,3,18.5,4877,16,2,2
213,38,78,2,6.9,4878,19,2,4
112,3,69,3,8.8,4879,18,1,1
171,31,84,4,7.8,4880,21,2,1
130,9,89,4,9.1,4881,19,1,1
243,9,90,3,13.1,4882,16,1,1
173,22,87,3,5.1,4883,19,1,1
231,22,99,4,4.3,4884,18,1,1
128,6,74,2,14.5,4885,19,1,1
145,2,80,3,7.6,4886,22,1,1
219,23,100,2,5,4887,20,2,2
207,31,84,2,12,4888,22,2,2
110,20,68,3,12.2,4889,15,1,2
181,21,78,2,7.2,4890,21,2,1
192,25,77,2,17.5,4891,17,1,2
120,15,84,1,16.1,4892,21,1,1
217,10,78,5,14.6,4893,18,1,1
237,12,91,4,18.5,4894,18,2,1
111,13,73,2,5.1,4895,18,2,1
200,20,66,3,19.9,4896,20,2,1
249,34,92,3,7.4,4897,22,2,2
132,23,83,4,6.3,4898,15,1,2
246,31,94,2,10.7,4899,15,1,3
200,19,80,3,13.1,4900,17,2,1
182,8,77,4,8.7,4901,16,1,1
231,28,92,4,9.4,4902,17,2,2
162,23,98,1,5,4903,22,2,3
100,0,80,1,20,4904,22,2,1
107,6,84,1,15.4,4905,18,2,2
224,17,84,3,6.6,4906,18,1,2
138,18,67,1,10.1,4907,21,1,1
151,10,92,1,6.4,4908,18,1,3
146,17,91,4,8.9,4909,21,1,1
236,23,95,3,10,4910,17,1,1
201,20,84,3,11.2,4911,16,2,1
148,11,88,3,0,4912,16,2,1
183,15,93,3,2,4913,17,2,1
197,12,100,4,7.2,4914,20,1,1
232,28,97,2,9,4915,18,1,3
162,24,84,3,7.4,4916,22,1,2
185,14,73,3,5.6,4917,21,1,1
178,34,86,2,7.8,4918,21,2,2
141,14,85,3,14.2,4919,22,2,1
186,34,92,2,0.7,4920,17,1,3
159,13,96,3,8.9,4921,17,1,2
235,6,87,3,0,4922,19,1,1
135,20,100,4,9.5,4923,22,1,1
196,24,69,2,11,4924,19,1,2
169,19,88,1,3,4925,21,2,1
203,16,79,2,8.1,4926,21,2,2
212,22,69,3,8.9,4927,21,1,2
192,16,84,4,15.9,4928,15,2,3
174,17,70,4,6.6,4929,15,2,1
102,21,78,1,13.3,4930,22,2,3
200,23,86,3,12,4931,17,2,2
225,29,98,1,11.9,4932,19,1,3
113,12,66,3,8.4,4933,18,1,1
167,16,92,4,17.9,4934,15,1,1
109,4,81,2,11.8,4935,18,1,1
235,21,98,3,4.3,4936,18,2,2
149,0,79,2,16.6,4937,15,2,1
115,9,68,1,9.7,4938,20,1,1
141,16,71,3,13.6,4939,22,2,1
121,20,69,2,12.6,4940,17,2,3
165,16,88,3,1.6,4941,19,2,2
118,18,95,2,19,4942,15,1,2
224,4,82,2,5.5,4943,16,2,1
122,15,87,1,13,4944,16,2,2
110,0,66,1,13.4,4945,18,1,1
167,8,86,4,15.7,4946,16,2,1
231,23,94,2,5.5,4947,18,2,3
225,35,74,3,10.4,4948,20,2,2
199,25,84,4,11.3,4949,20,1,1
208,23,93,2,9.1,4950,20,2,3
104,14,52,1,11.6,4951,20,1,1
151,11,96,2,20,4952,21,1,2
104,9,83,2,13.3,4953,20,2,1
108,18,87,4,6.1,4954,19,1,2
126,3,77,4,18.2,4955,15,2,1
160,24,67,3,15.7,4956,15,1,1
105,10,85,3,12.9,4957,19,1,1
104,21,79,2,14.5,4958,18,2,2
296,38,92,4,8.8,4959,20,1,4
249,11,99,3,14.8,4960,21,2,1
147,12,90,1,12.3,4961,17,2,1
234,17,100,4,9.6,4962,16,1,2
135,0,83,3,7.1,4963,22,2,1
245,16,82,3,2.9,4964,21,1,1
152,40,81,2,11.6,4965,20,2,4
188,26,89,1,0.2,4966,19,1,2
140,34,92,1,11.3,4967,22,1,4
193,29,72,3,5.5,4968,16,1,2
154,11,83,2,0.3,4969,17,1,1
161,15,99,2,9.4,4970,21,1,2
158,24,81,2,17.2,4971,18,2,1
127,20,90,2,10,4972,21,2,1
118,10,85,1,13.7,4973,20,2,1
156,4,92,1,11.6,4974,16,2,1
107,40,72,2,0.6,4975,18,2,1
242,24,81,4,15.5,4976,20,2,1
274,25,91,2,7.4,4977,17,2,2
163,20,69,2,14.6,4978,18,2,2
218,21,84,3,11.1,4979,21,1,1
209,24,89,2,5.8,4980,17,2,1
132,28,99,4,8.8,4981,15,1,2
116,14,84,2,11.8,4982,16,1,1
109,4,86,2,14,4983,16,2,1
255,25,100,3,7.5,4984,21,1,4
136,12,73,1,1.7,4985,21,2,2
225,37,86,4,14,4986,17,1,2
179,31,100,2,0.2,4987,17,2,1
176,21,84,2,3.8,4988,19,2,1
187,9,96,3,2.8,4989,17,1,1
195,10,95,4,8.2,4990,17,2,1
234,25,74,2,3.4,4991,21,1,1
136,19,85,2,15.6,4992,18,2,2
189,17,87,4,13.2,4993,22,1,2
200,17,89,3,5.8,4994,18,1,1
233,19,81,3,7.8,4995,22,1,1
183,20,74,2,10.6,4996,16,1,2
179,0,80,2,20,4997,22,1,1
261,17,89,3,11.3,4998,18,1,3
183,15,96,2,15.9,4999,18,1,1
218,34,100,1,7,5000,16,2,2
